"","blue","green","nir","pixelCount","red","sat","swir1","swir2","date","chl_a","clouds","landsat_id","pwater","COMID","lagoslakeid","lake_lat_decdeg","lake_lon_decdeg","lake_elevation_m","ws_zoneid","hu12_zoneid","Tmean8110Cat","ClayCat","SandCat","OmCat","PermCat","RckdepCat","BFICat","CatAreaSqKm","PctAg2006Slp10Cat","NPDESDensCat","HydrlCondCat","PctImp2006Cat","PctUrbLo2006Cat","PctUrbMd2006Cat","PctUrbHi2006Cat","PctDecid2006Cat","PctConif2006Cat","PctMxFst2006Cat","PctCrop2006Cat","PctWdWet2006Cat","PctHbWet2006Cat","KffactCat","NO3_2008Cat","RunoffCat","WtDepCat","WetIndexCat","geometry","daily_temp","weatherID","number","wind","site_id","mean_temp_14_day","mean_temp_7_day"
"1203",469,541,475,129,425,5,148,99,1994-08-04,3.71,29,"LT05_L1TP_042027_19940804_20160927_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.852504200015, 46.8511569990558)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"1204",281,311,258,129,215,5,63,57,1995-05-19,1.07,26,"LT05_L1TP_042027_19950519_20160926_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.852504200015, 46.8511569990558)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"1205",245.6400475,249,219,129,171,5,121,76,1994-09-21,2.34,0,"LT05_L1TP_042027_19940921_20160926_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.852504200015, 46.8511569990558)",19.234375,"nldas_x71_y173",9029,-1.61328125,"44291415",18.4703125,18.482421875
"1206",333,434.6661987,406,99,341,5,152,101,1994-08-04,3.06,24,"LT05_L1TP_042028_19940804_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"1207",257,321,256,99,233,5,88,57,1995-05-19,4.01,5,"LT05_L1TP_042028_19950519_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"1208",243,247,266,99,211,5,121,123,1994-09-21,2.08,0,"LT05_L1TP_042028_19940921_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",19.234375,"nldas_x71_y173",9029,-1.61328125,"44291415",18.4703125,18.482421875
"1209",286,354,248,32,292,7,128,90,2011-07-26,12,6,"LE07_L1TP_042029_20110726_20160913_01_T1",95,24181361,464694,44.51218,-115.91512,1541.3,464694,"hu12_70654",5,6,71,1,26,97,66.31491067,5,0,0,104.8562307,8,0,0,0,0,51,0,0,1,0,0.2,2,497,183,835,"c(-115.916, 44.511)",21.171875,"nldas_x72_y156",15181,-1.466796875,"42401455",20.940625,20.876953125
"1210",330,297,154,83,198.7569416,7,87,61,2009-10-14,6,41,"LE07_L1TP_036031_20091014_20160916_01_T1",95,120051957,451136,41.31252,-109.56414,1842.3,451136,"hu12_67075",7,15,50,0,9,77,58.36736294,401,0.001123015,0,0.591526218,7,0,0,0,0,0,0,0,0,0,0.2,1,137,178,1050,"c(-109.534583513, 41.204958884)",11.7578125,"nldas_x123_y130",14531,0.133789063,"120025287",12.7567708333333,12.00390625
"1211",284,326,219,74,235,5,135,124,2010-08-06,2.8,11,"LT05_L1TP_036031_20100806_20160831_01_T1",93,120051957,451136,41.31252,-109.56414,1842.3,451136,"hu12_67075",7,15,50,0,9,77,58.36736294,401,0.001123015,0,0.591526218,7,0,0,0,0,0,0,0,0,0,0.2,1,137,178,1050,"c(-109.533193016, 41.30662625)",21.6796875,"nldas_x123_y130",14827,2.145507813,"120025287",22.0260416666667,22.2119140625
"1212",470,595,275,42,386,7,189,172,2013-06-03,0.671201493,1,"LE07_L1TP_036031_20130603_20160909_01_T1",96,120051957,451136,41.31252,-109.56414,1842.3,451136,"hu12_67075",7,15,50,0,9,77,58.36736294,401,0.001123015,0,0.591526218,7,0,0,0,0,0,0,0,0,0,0.2,1,137,178,1050,"c(-109.450984, 41.353587)",13.578125,"nldas_x123_y130",15859,-0.928710938,"120025287",14.8458333333333,14.7529296875
"1213",314,419,172,138,226,5,37,52,2011-06-22,2.1,0,"LT05_L1TP_036032_20110622_20160831_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025056, 40.190795784)",20.3046875,"nldas_x122_y121",15147,0.162109375,"65994987",18.9484375,19.3759765625
"1214",20000,8371,8310,138,8678,5,893,631,2010-02-11,3.1,59,"LT05_L1TP_036032_20100211_20160904_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",2.0625,"nldas_x122_y121",14651,0.581054688,"65994987",1.96145833333333,2.01171875
"1215",430,483,306,74,337,7,189,155,2010-07-13,0.9,21,"LE07_L1TP_036032_20100713_20160915_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",23.4609375,"nldas_x122_y121",14803,1.581054688,"65994987",22.8916666666667,22.859375
"1216",314,419,172,138,226,5,37,52,2011-06-22,2.1,0,"LT05_L1TP_036032_20110622_20160831_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",20.3046875,"nldas_x122_y121",15147,0.162109375,"65994987",18.9484375,19.3759765625
"1217",540,635,580,136,536,5,359,267,2007-08-14,2.715,42,"LT05_L1TP_036032_20070814_20160908_01_T1",97,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.683962404, 40.1926206826)",23.9296875,"nldas_x122_y121",13739,0.86328125,"65994987",24.1328125,23.6513671875
"1218",397,557,269,125,421,5,172,116,2011-06-22,0.9,0,"LT05_L1TP_036032_20110622_20160831_01_T1",96,1371506,452793,40.25575,-109.70312,1543.6,452793,"hu12_67933",9,12,52,0,17,143,58.20707733,1,0.131061599,0,91.59255939,6,0,0,0,0,2,0,0,0,0,0.3,1,111,181,768,"c(-109.70152893, 40.255792988)",20.515625,"nldas_x122_y122",15147,0.106445313,"65994981",18.9916666666667,19.6826171875
"1219",286,340.4259832,56,59,160.2553691,8,74.7073509,74.48850575,2015-10-07,3.3,2.79,"LC08_L1TP_036032_20151007_20170225_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",17.265625,"nldas_x124_y124",16715,-2.129882813,"40037525",18.4973958333333,17.900390625
"1220",413,602,232,59,512,7,143,149,2017-06-14,2.4,5,"LE07_L1TP_036032_20170614_20170710_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",18.1015625,"nldas_x124_y124",17331,1.37890625,"40037525",18.8442708333333,18.7724609375
"1221",505,630,407,59,476,5,408,318,2009-07-02,2.5,49,"LT05_L1TP_036032_20090702_20160903_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",21.9296875,"nldas_x124_y124",14427,0.752929688,"40037525",20.9796875,22.03125
"1222",339,416,230,59,293,5,164,127,2009-08-19,2.7,0,"LT05_L1TP_036032_20090819_20160904_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",20.6484375,"nldas_x124_y124",14475,-1.411132813,"40037525",20.4510416666667,20.337890625
"1223",384,568,242,59,428,5,151,116,2011-06-22,1.2,0,"LT05_L1TP_036032_20110622_20160831_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",18.9375,"nldas_x124_y124",15147,0.080078125,"40037525",16.171875,17.443359375
"1224",402,497,297,16,378,7,250,187,2011-08-17,3.4,3,"LE07_L1TP_036032_20110817_20160913_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",21.8125,"nldas_x124_y124",15203,1.173828125,"40037525",21.7963541666667,21.3916015625
"1225",583,690,257,9,465,8,200,169,2017-08-09,2.6,26.96,"LC08_L1TP_036032_20170809_20170824_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",21.703125,"nldas_x124_y124",17387,0.412109375,"40037525",22.9208333333333,22.4296875
"1226",349,393,222,58,281,7,154,128,2017-10-20,1.8,14,"LE07_L1TP_036032_20171020_20171115_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",14,"nldas_x124_y124",17459,5.45703125,"40037525",12.7708333333333,12.685546875
"1227",315,370,98,23,174,8,137,133,2018-09-13,2.2,0,"LC08_L1TP_036032_20180913_20180928_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",17.7734375,"nldas_x124_y124",17787,6.642578125,"40037525",20.0276041666667,19.8935546875
"1228",357,378,245,59,295,5,200,155,2009-10-06,1.8,3,"LT05_L1TP_036032_20091006_20160905_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",13.5,"nldas_x124_y124",14523,0.280273438,"40037525",15.8489583333333,14.912109375
"1229",451,601,274,59,456,5,218,180,2011-06-06,1.9,1,"LT05_L1TP_036032_20110606_20160902_01_T1",92,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.422639853, 40.575240526)",12.8046875,"nldas_x124_y124",15131,8.169921875,"40037525",13.0421875,13.0166015625
"1230",439,569,274,41,429,5,240,212,2011-06-06,2.2,1,"LT05_L1TP_036032_20110606_20160902_01_T1",90,1392277,452799,40.59266,-109.48913,1791.8,452799,"hu12_67885",8,8,65,1,24,58,61.32261641,1,0,0,0.063980975,NA,0,0,0,0,21,0,0,0,2,0.2,2,111,183,721,"c(-109.440138435, 40.586351297)",12.8046875,"nldas_x124_y124",15131,8.169921875,"40037525",13.0421875,13.0166015625
"1231",542,536,362,16,454,7,205,182,2011-08-01,1.8,71,"LE07_L1TP_036032_20110801_20160913_01_T1",81,1392171,452446,40.75616,-109.62214,2829.4,452446,"hu12_67882",2,13,56,1,19,146,58.42506245,11,0,0,2.897106934,6,0,0,0,0,74,0,0,6,0,0.3,5,111,158,833,"c(-109.620699479, 40.7455115)",17.90625,"nldas_x123_y126",15187,0.630859375,"40035601",18.2619791666667,18.373046875
"1232",615,778,283,94,693,7,110,108,2011-08-01,1.6,71,"LE07_L1TP_036032_20110801_20160913_01_T1",83,1392171,452446,40.75616,-109.62214,2829.4,452446,"hu12_67882",2,13,56,1,19,146,58.42506245,11,0,0,2.897106934,6,0,0,0,0,74,0,0,6,0,0.3,5,111,158,833,"c(-109.624031331, 40.759126691)",17.90625,"nldas_x123_y126",15187,0.630859375,"40035601",18.2619791666667,18.373046875
"1233",347,296,158.1751542,132,178.5258409,7,96,76,2013-09-23,0.37,23,"LE07_L1TP_036032_20130923_20160907_01_T1",94,10038598,450584,40.89237,-109.47657,2094.1,450584,"hu12_66999",7,19,41,1,8,93,58.99354676,93,0.000967502,0,8.545032663,6,0,0,0,0,26,0,0,0,1,0.2,2,120,181,985,"c(-109.66048, 40.9304)",NA,NA,NA,NA,NA,NA,NA
"1234",377,378,224,136,289,7,136,93,2015-08-28,4.41,2,"LE07_L1TP_036034_20150828_20160903_01_T1",95,3528295,453120,37.65482,-110.48238,1156.7,453120,"hu12_30309",15,13,57,0,14,66,53.69434527,2667,0.016133028,0,15.02687057,7,0,0,0,0,0,0,0,1,0,0.1,1,30,183,934,"c(-110.7484139, 37.39395)",26.21875,"nldas_x115_y100",16675,-2.799804688,"120027979",26.6072916666667,26.3291015625
"1235",352,502,271,74,337,5,121,122,2009-10-13,18.9,33,"LT05_L1TP_037031_20091013_20160903_01_T1",93,120051957,451136,41.31252,-109.56414,1842.3,451136,"hu12_67075",7,15,50,0,9,77,58.36736294,401,0.001123015,0,0.591526218,7,0,0,0,0,0,0,0,0,0,0.2,1,137,178,1050,"c(-109.533193016, 41.30662625)",11.703125,"nldas_x123_y130",14530,2.133789063,"120025287",13.08125,12.189453125
"1236",211,216,121,128,118,7,54,39,2011-08-08,2.5,3,"LE07_L1TP_037032_20110808_20160913_01_T1",95,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.132387316, 40.13050897)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1237",172,206,153,37,84,7,74,38,2011-08-08,1.4,3,"LE07_L1TP_037032_20110808_20160913_01_T1",95,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.053772583, 40.134401233)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1238",233,242,195,118,144.3622132,7,99,86,2011-08-08,2.1,3,"LE07_L1TP_037032_20110808_20160913_01_T1",95,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.02767015, 40.14245597)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1239",204,203,95,67,107,7,35,42,2011-08-08,2.3,3,"LE07_L1TP_037032_20110808_20160913_01_T1",96,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.122946745, 40.161061826)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1240",375,367,242,63,255,7,134,106,2018-07-26,1.1,8,"LE07_L1TP_037032_20180726_20180821_01_T1",96,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.167394996, 40.166619043)",21.0234375,"nldas_x110_y121",17738,-1.75,"75931039",20.8125,20.892578125
"1241",202,216,102,48,117,7,25,26,2018-09-28,5.8,0,"LE07_L1TP_037032_20180928_20181025_01_T1",96,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.167394996, 40.166619043)",16.640625,"nldas_x110_y121",17802,1.002929688,"75931039",17.4182291666667,16.6025390625
"1242",224,237,154,95,139,7,75,63,2011-08-08,2,3,"LE07_L1TP_037032_20110808_20160913_01_T1",96,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.167394996, 40.166619043)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1243",537,617,352,137,410.2486845,5,202,153,2007-07-20,1.576,18,"LT05_L1TP_037032_20070720_20160908_01_T1",97,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.484907854, 40.1754746251)",22.453125,"nldas_x116_y121",13714,1.53515625,"75931123",22.3973958333333,22.630859375
"1244",408,515,203,138,338,7,82,65,2009-07-01,4.9,20,"LE07_L1TP_037032_20090701_20160917_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025056, 40.190795784)",24.359375,"nldas_x122_y121",14426,0.495117188,"65994987",23.0348958333333,23.8740234375
"1245",349,408,251,138,304,5,71,62,2009-09-11,2.2,0,"LT05_L1TP_037032_20090911_20160904_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025056, 40.190795784)",22.375,"nldas_x122_y121",14498,-0.892578125,"65994987",22.5234375,22.3544921875
"1246",20000,20000,8537,121,20000,7,1103,881,2010-02-10,3.1,5,"LE07_L1TP_037032_20100210_20160917_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",2.109375,"nldas_x122_y121",14650,0.790039063,"65994987",1.95625,2.001953125
"1247",408,515,203,138,338,7,82,65,2009-07-01,2.9,20,"LE07_L1TP_037032_20090701_20160917_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",24.359375,"nldas_x122_y121",14426,0.495117188,"65994987",23.0348958333333,23.8740234375
"1248",349,408,251,138,304,5,71,62,2009-09-11,3.3,0,"LT05_L1TP_037032_20090911_20160904_01_T1",98,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.689025, 40.190796)",22.375,"nldas_x122_y121",14498,-0.892578125,"65994987",22.5234375,22.3544921875
"1249",421,495,210,104,300,7,127,110,2009-07-01,2.5,20,"LE07_L1TP_037032_20090701_20160917_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",20.5546875,"nldas_x116_y121",14426,0.30859375,"75931123",19.4526041666667,20.345703125
"1250",300,348,171,104,200,7,103,86,2011-06-21,1.6,2,"LE07_L1TP_037032_20110621_20160913_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",18.203125,"nldas_x116_y121",15146,-1.182617188,"75931123",16.884375,17.61328125
"1251",320,367,232,104,247,5,91,93,2011-08-16,3.3,7,"LT05_L1TP_037032_20110816_20160831_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",21.9921875,"nldas_x116_y121",15202,-0.510742188,"75931123",21.8395833333333,21.658203125
"1252",278,327,167,104,219,7,146,126,2018-09-12,3.2,0,"LE07_L1TP_037032_20180912_20181008_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",20.375,"nldas_x116_y121",17786,3.798828125,"75931123",20.690625,20.7578125
"1253",305,384,179,104,254,5,122,77,2011-10-19,16.9,1,"LT05_L1TP_037032_20111019_20160830_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",13,"nldas_x116_y121",15266,0.568359375,"75931123",14.7338541666667,14.00390625
"1254",432,458,211,104,250,7,128,111,2018-07-10,0.8,7,"LE07_L1TP_037032_20180710_20180805_01_T1",96,11965847,452797,40.16608,-110.50675,1740.2,452797,"hu12_67686",8,20,38,1,8,54,72.53910587,37,0.241063602,0,9.582305923,7,0,0,0,0,4,0,0,0,0,0.2,2,63,183,1088,"c(-110.4430696, 40.192176708)",23.46875,"nldas_x116_y121",17722,-0.559570313,"75931123",22.0276041666667,22.583984375
"1255",343,424,202,16,273,7,82,65,2009-07-01,3.6,20,"LE07_L1TP_037032_20090701_20160917_01_T1",97,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.671524226, 40.19246113)",24.359375,"nldas_x122_y121",14426,0.495117188,"65994987",23.0348958333333,23.8740234375
"1256",407,558,289,141,366,5,98,62,2009-09-11,3.8,0,"LT05_L1TP_037032_20090911_20160904_01_T1",97,1371518,452798,40.19259,-109.68202,1461.8,452798,"hu12_67935",9,11,49,0,15,129,58.10388292,26,0.140051119,0,17.58924679,0,1,0,0,0,0,0,32,4,2,0.3,1,115,160,765,"c(-109.671524226, 40.19246113)",22.375,"nldas_x122_y121",14498,-0.892578125,"65994987",22.5234375,22.3544921875
"1257",188,167,91,96,100,7,33,18,2011-08-08,3.2,3,"LE07_L1TP_037032_20110808_20160913_01_T1",97,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.151000417, 40.208842105)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1258",206,207,99,63,110,7,36,19,2011-08-08,3.2,3,"LE07_L1TP_037032_20110808_20160913_01_T1",80,11964599,452712,40.1726,-111.12576,2309.8,452712,"hu12_52027",4,22,37,1,7,120,75.18172732,79,0,0,1.107755058,6,0,0,0,13,4,0,0,0,0,0.2,5,58,171,1290,"c(-111.142668569, 40.231069989)",19.46875,"nldas_x110_y121",15194,1.490234375,"75931039",20.3432291666667,20.1845703125
"1259",361,498,204,49,356,7,103,64,2011-06-21,0.9,2,"LE07_L1TP_037032_20110621_20160913_01_T1",96,1371506,452793,40.25575,-109.70312,1543.6,452793,"hu12_67933",9,12,52,0,17,143,58.20707733,1,0.131061599,0,91.59255939,6,0,0,0,0,2,0,0,0,0,0.3,1,111,181,768,"c(-109.70152893, 40.255792988)",19.9609375,"nldas_x122_y122",15146,0.0078125,"65994981",18.7833333333333,19.4912109375
"1260",232,229,133,73,154,7,81,67,2007-08-13,2.448,26,"LE07_L1TP_037032_20070813_20160922_01_T1",92,11964585,452898,40.34037,-111.05837,2341.8,452898,"hu12_82534",4,25,32,2,4,127,75.58513324,3,0,0,3.245947319,6,0,0,0,31,2,0,0,0,0,0.3,5,58,182,1012,"c(-111.060604065, 40.3437782486)",18.4609375,"nldas_x111_y122",13738,2.497070313,"75929713",19.090625,18.53515625
"1261",359,360,136,15,219,7,60,65,2009-10-21,2.2,8,"LE07_L1TP_037032_20091021_20160916_01_T1",96,10375440,456264,40.44337,-111.49337,1652.3,456264,"hu12_52580",8,28,27,1,5,133,78.10956257,40,0.563841397,0,1.936019231,7,1,0,0,13,1,0,1,0,1,0.3,4,111,168,887,"c(-111.522780564, 40.409171105)",12.125,"nldas_x108_y123",14538,-2.377929688,"82734917",12.1520833333333,12.3779296875
"1262",267,261,137,135,186,5,57,31,2011-10-19,1.8,1,"LT05_L1TP_037032_20111019_20160830_01_T1",96,10375440,456264,40.44337,-111.49337,1652.3,456264,"hu12_52580",8,28,27,1,5,133,78.10956257,40,0.563841397,0,1.936019231,7,1,0,0,13,1,0,1,0,1,0.3,4,111,168,887,"c(-111.522780564, 40.409171105)",12.453125,"nldas_x108_y123",15266,1.010742188,"82734917",13.3807291666667,12.998046875
"1263",300,318,241,96,201,7,110,80,2017-06-21,2.3,22,"LE07_L1TP_037032_20170621_20170717_01_T1",96,10375440,456264,40.44337,-111.49337,1652.3,456264,"hu12_52580",8,28,27,1,5,133,78.10956257,40,0.563841397,0,1.936019231,7,1,0,0,13,1,0,1,0,1,0.3,4,111,168,887,"c(-111.522780564, 40.409171105)",21.1171875,"nldas_x108_y123",17338,0.365234375,"82734917",19.0182291666667,19.296875
